Customer_ID,Order_Date,Region,Category,Order_Value,Discount_Pct,Delivery_Days,Recency_Days,Frequency,Churn,Customer_Rating
C00197,2024-12-11,West,Home,97.7,19.17,5,71,6,0,3
C00520,2024-12-12,South,Electronics,159.19,13.28,3,63,5,0,3
C00554,2024-12-12,West,Fashion,45.33,17.22,5,76,5,0,4
C00627,2024-12-12,South,Beauty,44.65,14.32,5,67,3,0,3
C00415,2024-12-12,West,Fashion,84.83,0.48,4,114,7,0,3
C00691,2024-12-12,North,Sports,110.73,10.56,3,140,3,1,3
C00698,2024-12-12,West,Fashion,53.76,6.64,4,44,6,0,3
C00547,2024-12-12,West,Fashion,52.7,9.72,5,55,3,0,3
C00682,2024-12-12,South,Fashion,44.92,14.29,4,116,8,0,3
C00494,2024-12-12,East,Fashion,87.33,6.23,3,38,2,0,3
C00597,2024-12-13,East,Home,65.56,5.29,2,22,8,1,3
C00112,2024-12-13,East,Electronics,177.03,7.94,5,87,7,0,3
C00091,2024-12-13,North,Fashion,49.15,16.0,4,44,5,0,3
C00231,2024-12-14,East,Home,98.33,15.04,5,13,6,0,3
C00308,2024-12-14,North,Electronics,112.95,26.87,7,54,6,0,4
C00369,2024-12-14,West,Electronics,113.83,23.87,3,25,5,0,4
C00217,2024-12-14,South,Sports,139.07,2.41,3,140,7,0,4
C00333,2024-12-14,South,Home,84.75,5.13,6,82,4,0,3
C00325,2024-12-15,West,Fashion,63.55,0.0,4,37,3,0,3
C00027,2024-12-15,North,Beauty,54.0,15.81,4,95,7,0,3
C00530,2024-12-15,North,Sports,71.14,11.1,3,57,6,0,3
C00520,2024-12-15,East,Sports,47.67,19.31,3,35,3,0,4
C00281,2024-12-16,West,Home,109.83,13.37,5,41,6,0,3
C00699,2024-12-16,South,Home,92.31,14.59,2,55,3,1,3
C00242,2024-12-16,North,Sports,84.44,8.7,7,78,4,0,3
C00502,2024-12-16,North,Electronics,97.27,24.56,2,47,10,0,5
C00238,2024-12-17,West,Fashion,67.45,11.46,2,52,7,0,3
C00066,2024-12-17,North,Beauty,31.28,7.51,3,172,7,0,5
C00054,2024-12-17,West,Fashion,54.61,13.73,6,44,4,0,4
C00530,2024-12-17,South,Fashion,90.5,6.07,6,52,5,0,3
C00087,2024-12-17,West,Home,118.38,14.46,5,40,6,0,4
C00452,2024-12-18,West,Electronics,220.79,13.58,2,79,5,1,4
C00281,2024-12-19,South,Fashion,67.33,16.15,3,46,2,0,3
C00064,2024-12-19,West,Electronics,89.42,11.38,2,33,10,0,5
C00401,2024-12-20,South,Sports,71.84,13.01,6,167,3,1,3
C00618,2024-12-20,West,Electronics,102.9,16.02,4,117,6,0,4
C00349,2024-12-21,South,Sports,71.02,23.36,2,130,5,1,3
C00236,2024-12-21,East,Home,90.32,13.87,3,83,4,1,3
C00695,2024-12-21,South,Fashion,70.52,14.26,4,12,3,1,4
C00021,2024-12-21,South,Fashion,59.02,5.47,4,43,4,0,5
C00131,2024-12-21,South,Beauty,60.96,11.31,3,92,2,1,3
C00190,2024-12-22,East,Electronics,178.99,8.06,4,33,8,1,2
C00054,2024-12-23,North,Home,158.05,4.12,5,65,8,0,4
C00476,2024-12-23,South,Electronics,134.03,17.56,3,72,10,1,3
C00066,2024-12-23,North,Sports,49.18,22.02,5,69,5,0,4
C00355,2024-12-23,West,Beauty,56.83,8.21,4,29,5,0,3
C00648,2024-12-23,North,Home,68.68,14.67,4,12,4,0,3
C00156,2024-12-24,West,Beauty,49.13,13.83,6,66,6,0,4
C00384,2024-12-24,East,Sports,68.66,6.89,3,47,6,0,3
C00623,2024-12-24,East,Home,70.78,4.3,6,98,6,0,3
C00564,2024-12-24,East,Electronics,100.13,26.12,4,29,6,0,4
C00505,2024-12-24,West,Sports,44.83,4.58,5,73,3,0,3
C00307,2024-12-25,East,Fashion,48.05,11.94,3,26,5,0,5
C00544,2024-12-26,East,Fashion,129.04,7.28,3,60,9,0,4
C00345,2024-12-26,North,Electronics,207.57,23.61,4,71,3,0,4
C00204,2024-12-26,North,Fashion,78.75,6.44,5,18,4,0,3
C00008,2024-12-26,North,Fashion,72.51,15.71,4,74,6,1,4
C00406,2024-12-27,West,Home,51.67,15.5,4,110,2,1,4
C00562,2024-12-27,East,Electronics,159.79,17.0,4,108,4,1,3
C00539,2024-12-27,South,Home,58.72,13.79,2,80,7,1,3
C00098,2024-12-28,East,Electronics,98.45,8.44,4,114,15,0,4
C00441,2024-12-28,East,Sports,59.46,25.5,4,65,8,0,3
C00576,2024-12-29,North,Beauty,52.68,14.42,4,35,4,0,3
C00175,2024-12-29,North,Fashion,23.27,7.55,2,41,4,0,4
C00183,2024-12-30,West,Home,104.83,17.86,2,26,5,1,4
C00209,2024-12-30,South,Fashion,45.76,25.16,6,27,5,0,2
C00339,2024-12-31,West,Fashion,68.0,17.53,5,70,7,0,3
C00028,2024-12-31,West,Fashion,32.26,4.1,3,95,5,0,4
C00113,2025-01-01,South,Fashion,55.57,23.17,2,36,9,1,4
C00672,2025-01-01,West,Home,156.89,19.4,2,76,8,0,4
C00140,2025-01-01,North,Electronics,136.17,21.47,5,43,1,1,2
C00283,2025-01-01,East,Home,108.4,4.57,3,37,6,1,4
C00229,2025-01-01,West,Sports,141.55,8.25,5,110,6,0,4
C00570,2025-01-01,South,Sports,65.75,7.6,4,17,3,0,4
C00096,2025-01-02,West,Beauty,26.2,10.34,6,37,6,0,4
C00233,2025-01-02,South,Home,49.86,1.9,2,20,4,0,4
C00134,2025-01-02,West,Electronics,119.9,12.32,5,5,7,0,5
C00400,2025-01-02,North,Beauty,76.08,14.12,3,38,3,0,4
C00030,2025-01-02,South,Fashion,40.78,11.35,4,53,4,1,2
C00017,2025-01-02,East,Home,148.26,5.67,5,118,2,0,3
C00589,2025-01-02,South,Home,129.03,9.55,1,100,6,1,4
C00098,2025-01-03,South,Fashion,118.07,10.39,4,27,8,0,4
C00496,2025-01-03,East,Home,110.49,0.23,7,95,8,0,3
C00022,2025-01-04,East,Beauty,81.69,0.0,3,30,4,0,5
C00327,2025-01-04,North,Electronics,109.06,24.2,3,24,7,0,3
C00460,2025-01-04,North,Fashion,55.29,16.04,5,48,10,1,2
C00368,2025-01-04,North,Electronics,124.38,4.47,2,66,8,0,4
C00255,2025-01-05,North,Home,153.95,23.65,3,31,5,0,4
C00273,2025-01-05,South,Fashion,73.27,3.1,5,38,6,0,4
C00359,2025-01-05,East,Home,122.71,12.41,4,75,7,1,4
C00218,2025-01-05,South,Electronics,63.82,13.42,4,31,5,0,3
C00279,2025-01-05,West,Sports,44.28,12.8,6,61,6,0,3
C00680,2025-01-05,East,Fashion,48.3,3.99,4,69,7,0,4
C00385,2025-01-06,East,Electronics,88.97,27.31,6,31,4,0,3
C00572,2025-01-06,West,Beauty,54.07,19.32,7,90,6,0,4
C00179,2025-01-06,West,Beauty,72.92,6.7,4,53,3,0,4
C00634,2025-01-06,West,Fashion,46.63,8.33,4,74,5,0,4
C00273,2025-01-06,South,Home,51.6,8.77,5,42,6,0,3
C00211,2025-01-07,North,Electronics,220.94,7.71,4,23,3,0,4
C00067,2025-01-07,South,Electronics,143.24,10.57,2,104,7,0,5
C00495,2025-01-07,South,Electronics,187.15,12.22,6,79,3,0,3
C00384,2025-01-07,South,Fashion,75.65,20.9,4,79,5,1,2
C00381,2025-01-08,South,Sports,68.2,0.0,4,38,2,0,5
C00355,2025-01-08,West,Beauty,39.27,25.5,2,34,9,1,3
C00423,2025-01-08,West,Home,45.6,13.33,1,18,2,1,3
C00383,2025-01-08,South,Beauty,41.21,0.0,2,45,7,0,4
C00315,2025-01-08,South,Sports,60.36,20.35,2,45,10,1,4
C00231,2025-01-08,South,Home,103.37,13.5,3,62,5,0,4
C00309,2025-01-09,South,Electronics,84.14,6.06,3,50,6,0,3
C00623,2025-01-09,South,Sports,57.37,23.35,5,25,6,0,4
C00426,2025-01-09,West,Electronics,117.05,19.52,5,129,6,1,3
C00274,2025-01-09,East,Electronics,96.6,11.62,4,17,9,0,2
C00497,2025-01-09,North,Home,86.8,0.0,3,121,4,0,3
C00232,2025-01-09,North,Electronics,185.09,10.38,6,115,6,0,3
C00394,2025-01-11,North,Electronics,185.17,3.0,3,28,3,1,4
C00122,2025-01-11,North,Beauty,61.56,0.0,4,48,3,1,3
C00488,2025-01-11,West,Home,121.07,9.38,5,35,5,0,4
C00074,2025-01-12,South,Electronics,112.25,11.92,4,26,4,0,3
C00498,2025-01-12,South,Fashion,32.16,4.08,3,20,7,0,4
C00376,2025-01-12,West,Home,78.78,7.83,4,99,6,0,4
C00498,2025-01-13,South,Fashion,75.57,7.83,4,69,3,0,4
C00499,2025-01-13,East,Home,50.3,10.13,7,44,6,0,3
C00145,2025-01-13,North,Fashion,92.23,7.58,6,144,3,0,4
C00273,2025-01-13,North,Electronics,219.69,9.71,2,89,10,1,4
C00351,2025-01-14,West,Home,51.91,11.6,2,66,7,0,3
C00468,2025-01-14,North,Sports,56.71,11.11,3,79,6,0,3
C00181,2025-01-14,South,Beauty,28.47,21.21,3,79,7,0,3
C00698,2025-01-14,East,Fashion,51.57,3.06,2,76,3,1,3
C00293,2025-01-14,North,Home,115.77,0.0,5,96,9,0,3
C00193,2025-01-14,North,Home,75.46,18.56,2,74,5,0,4
C00170,2025-01-14,North,Sports,66.35,11.32,5,89,4,1,3
C00522,2025-01-15,South,Fashion,55.22,26.74,2,120,5,1,3
C00169,2025-01-15,North,Sports,156.56,4.42,2,72,3,1,3
C00419,2025-01-15,West,Home,103.65,20.88,2,49,2,0,3
C00299,2025-01-16,West,Home,69.52,12.45,3,92,6,1,3
C00510,2025-01-16,East,Electronics,137.96,9.51,1,89,4,0,3
C00494,2025-01-17,East,Home,208.41,11.01,2,42,8,0,4
C00461,2025-01-17,West,Sports,86.7,21.85,1,24,6,1,4
C00405,2025-01-18,West,Sports,120.49,17.4,5,98,4,0,4
C00008,2025-01-18,East,Electronics,111.29,12.37,5,26,3,0,4
C00629,2025-01-18,South,Home,133.65,16.68,3,36,9,0,3
C00159,2025-01-18,West,Fashion,60.34,15.96,5,52,4,0,4
C00230,2025-01-18,South,Beauty,45.75,10.77,2,18,6,0,3
C00162,2025-01-19,North,Beauty,76.49,22.48,6,78,5,0,2
C00362,2025-01-19,East,Fashion,53.26,0.56,3,68,6,0,4
C00650,2025-01-20,West,Electronics,119.37,9.33,2,54,2,0,4
C00322,2025-01-20,West,Electronics,174.1,12.31,3,7,11,0,4
C00246,2025-01-20,South,Fashion,55.6,2.21,2,38,8,0,5
C00687,2025-01-21,North,Sports,59.03,11.53,2,164,9,1,2
C00344,2025-01-21,North,Home,110.75,13.82,3,89,5,0,4
C00607,2025-01-21,North,Sports,54.47,16.43,4,175,5,1,3
C00637,2025-01-21,North,Beauty,111.35,9.02,3,25,7,0,4
C00044,2025-01-21,North,Fashion,78.36,0.62,5,72,5,0,4
C00455,2025-01-22,North,Electronics,124.74,12.17,6,32,2,0,4
C00308,2025-01-22,East,Beauty,47.8,17.91,4,43,6,0,3
C00172,2025-01-22,East,Beauty,45.45,0.0,3,10,7,0,4
C00400,2025-01-22,East,Electronics,129.81,12.99,5,45,3,0,2
C00522,2025-01-22,North,Home,69.62,15.76,6,16,5,0,4
C00527,2025-01-23,South,Sports,79.37,15.7,4,64,2,0,4
C00229,2025-01-23,East,Beauty,108.4,0.85,4,95,2,1,3
C00644,2025-01-24,West,Home,91.13,5.22,3,95,4,0,3
C00570,2025-01-24,West,Fashion,165.92,13.27,3,166,3,0,4
C00068,2025-01-25,North,Sports,44.89,17.54,4,168,8,1,4
C00226,2025-01-25,West,Electronics,182.29,17.04,1,162,5,1,4
C00466,2025-01-25,North,Home,115.63,14.78,5,61,6,0,3
C00281,2025-01-26,East,Sports,76.28,7.2,4,72,3,0,3
C00642,2025-01-27,South,Home,66.67,23.05,3,27,7,0,4
C00025,2025-01-27,North,Electronics,149.94,9.71,3,127,7,1,3
C00091,2025-01-27,West,Fashion,104.02,8.81,6,26,6,0,3
C00113,2025-01-27,East,Fashion,130.99,3.46,3,87,3,0,4
C00475,2025-01-27,North,Fashion,54.77,8.79,2,62,5,0,4
C00012,2025-01-28,East,Beauty,53.94,8.84,6,23,7,0,3
C00228,2025-01-28,East,Home,88.29,7.82,4,107,4,0,5
C00652,2025-01-28,South,Home,87.97,9.3,2,47,10,0,4
C00192,2025-01-29,West,Fashion,87.29,13.98,4,25,9,0,3
C00587,2025-01-30,South,Electronics,193.85,19.59,4,180,3,0,4
C00460,2025-01-30,East,Sports,80.71,17.02,3,82,6,0,4
C00313,2025-01-31,East,Electronics,106.52,17.07,6,49,6,0,3
C00132,2025-01-31,East,Fashion,83.37,17.34,2,42,6,0,4
C00487,2025-01-31,West,Home,46.55,20.49,5,61,5,0,3
C00179,2025-01-31,West,Sports,58.26,10.23,2,31,3,0,4
C00207,2025-01-31,West,Sports,169.31,6.91,4,67,7,1,3
C00090,2025-02-01,East,Beauty,32.85,3.62,3,134,8,0,3
C00219,2025-02-01,East,Sports,95.4,13.15,2,59,5,0,4
C00397,2025-02-02,West,Home,67.37,5.49,5,70,11,0,3
C00285,2025-02-03,West,Beauty,55.94,15.07,5,103,4,0,2
C00616,2025-02-03,North,Beauty,25.91,13.8,4,11,2,0,3
C00567,2025-02-04,East,Home,100.1,15.41,3,102,4,1,3
C00036,2025-02-04,East,Electronics,100.58,17.86,6,93,3,0,4
C00467,2025-02-05,East,Fashion,46.96,9.83,4,82,3,1,3
C00454,2025-02-05,East,Beauty,54.56,9.85,4,115,6,0,3
C00441,2025-02-05,East,Fashion,73.11,3.31,4,50,4,0,5
C00074,2025-02-06,East,Beauty,53.97,12.29,1,51,7,0,4
C00370,2025-02-06,North,Home,65.35,15.02,7,180,4,0,2
C00503,2025-02-06,North,Electronics,197.25,8.3,3,25,5,1,3
C00033,2025-02-06,West,Electronics,96.34,24.88,4,133,3,1,3
C00675,2025-02-06,West,Fashion,80.88,19.85,4,23,5,0,4
C00340,2025-02-06,West,Fashion,40.13,6.92,5,26,5,0,4
C00635,2025-02-06,East,Sports,72.2,9.18,2,56,6,0,4
C00700,2025-02-07,North,Beauty,36.13,12.76,1,72,9,0,4
C00177,2025-02-07,North,Fashion,37.13,2.16,3,123,6,0,4
C00554,2025-02-07,North,Home,48.0,6.64,3,68,3,0,4
C00259,2025-02-07,North,Beauty,43.78,0.0,3,82,7,0,5
C00571,2025-02-07,South,Fashion,128.57,8.27,6,146,8,0,2
C00483,2025-02-07,West,Sports,69.18,2.1,3,59,9,0,4
C00215,2025-02-07,West,Fashion,139.73,20.8,3,114,6,1,4
C00060,2025-02-08,South,Home,70.91,17.99,3,163,5,0,4
C00433,2025-02-08,East,Electronics,185.44,15.51,5,60,4,0,3
C00665,2025-02-08,East,Electronics,119.38,4.5,2,138,7,0,5
C00333,2025-02-08,North,Electronics,111.25,14.74,5,74,5,0,4
C00593,2025-02-09,East,Home,152.87,14.07,4,45,8,0,4
C00393,2025-02-09,East,Home,67.67,17.01,2,25,6,0,4
C00408,2025-02-09,North,Electronics,198.37,19.2,4,30,4,0,4
C00084,2025-02-09,East,Electronics,176.74,10.98,3,63,5,0,3
C00109,2025-02-09,West,Electronics,134.36,19.16,2,37,8,0,4
C00694,2025-02-09,North,Home,94.93,11.05,5,82,4,0,3
C00289,2025-02-10,North,Sports,120.87,10.58,4,51,1,0,3
C00502,2025-02-10,East,Electronics,204.29,10.74,2,124,6,1,4
C00279,2025-02-10,North,Fashion,88.88,6.94,1,91,5,1,3
C00579,2025-02-10,East,Beauty,54.1,19.66,5,83,10,1,4
C00413,2025-02-10,East,Sports,136.76,15.71,2,5,5,1,4
C00356,2025-02-10,South,Home,84.28,5.76,5,63,2,0,4
C00172,2025-02-11,South,Beauty,34.79,2.37,3,75,3,0,4
C00574,2025-02-11,South,Beauty,55.86,15.44,6,111,8,1,3
C00522,2025-02-11,South,Fashion,54.8,11.36,3,42,4,0,4
C00657,2025-02-11,North,Fashion,87.24,4.86,5,91,11,0,3
C00219,2025-02-12,North,Sports,83.5,17.53,5,46,7,1,3
C00656,2025-02-12,North,Sports,65.2,18.76,4,66,7,0,3
C00374,2025-02-13,West,Home,77.18,4.55,2,22,10,0,5
C00591,2025-02-13,West,Sports,45.0,12.72,4,37,8,0,4
C00232,2025-02-13,North,Fashion,60.0,8.91,5,60,5,0,4
C00080,2025-02-13,West,Fashion,75.03,6.11,4,24,6,0,4
C00102,2025-02-13,East,Fashion,89.11,16.85,3,35,5,0,4
C00649,2025-02-14,West,Home,110.16,9.55,3,88,5,1,3
C00339,2025-02-14,West,Fashion,48.45,0.36,3,28,6,1,4
C00152,2025-02-14,North,Fashion,55.3,18.52,1,49,7,0,3
C00340,2025-02-15,North,Electronics,71.03,10.77,4,31,7,0,3
C00465,2025-02-15,West,Electronics,102.53,18.22,2,136,3,0,5
C00297,2025-02-15,South,Home,84.85,3.13,3,52,9,0,4
C00698,2025-02-16,West,Home,119.89,2.99,1,77,5,1,4
C00406,2025-02-17,West,Fashion,58.76,19.6,3,61,7,0,3
C00281,2025-02-17,East,Home,84.49,14.87,3,83,6,1,4
C00057,2025-02-18,West,Fashion,102.8,5.32,5,150,9,0,3
C00454,2025-02-18,West,Electronics,100.96,3.03,3,36,3,0,4
C00322,2025-02-18,South,Beauty,34.91,14.41,5,107,9,0,4
C00181,2025-02-18,South,Fashion,65.58,20.77,4,70,5,0,4
C00526,2025-02-18,West,Fashion,46.21,0.0,3,53,2,0,4
C00517,2025-02-19,East,Electronics,93.09,10.72,3,80,5,0,4
C00596,2025-02-19,East,Electronics,119.58,9.39,5,96,3,0,4
C00217,2025-02-20,North,Home,113.39,12.63,4,59,8,0,3
C00121,2025-02-20,North,Fashion,67.2,22.71,4,31,6,0,4
C00405,2025-02-21,South,Electronics,119.38,31.8,4,37,3,0,4
C00605,2025-02-21,North,Electronics,110.58,16.41,5,41,3,1,4
C00059,2025-02-22,North,Fashion,76.96,13.54,1,54,4,0,4
C00066,2025-02-22,West,Home,119.38,9.98,5,17,7,0,3
C00026,2025-02-22,West,Electronics,125.69,11.43,4,49,7,0,4
C00355,2025-02-23,North,Beauty,42.42,12.42,4,46,6,0,4
C00116,2025-02-23,West,Beauty,40.54,8.47,2,55,9,0,4
C00041,2025-02-24,East,Electronics,181.33,16.77,3,86,5,0,4
C00146,2025-02-24,East,Home,90.05,25.55,3,30,5,0,4
C00471,2025-02-24,North,Fashion,61.73,13.18,3,100,6,0,5
C00218,2025-02-24,North,Beauty,46.14,21.97,7,83,6,0,3
C00236,2025-02-25,South,Home,132.72,10.7,3,43,3,0,4
C00457,2025-02-26,West,Sports,47.53,2.14,3,134,4,0,4
C00361,2025-02-27,East,Fashion,46.85,24.9,2,55,6,0,4
C00181,2025-02-27,North,Electronics,184.01,13.0,4,40,8,0,4
C00210,2025-02-27,South,Fashion,67.84,24.29,2,59,5,0,4
C00212,2025-02-27,West,Fashion,36.85,15.26,4,120,6,0,3
C00522,2025-02-28,North,Electronics,127.43,22.24,4,11,3,0,4
C00435,2025-02-28,South,Electronics,133.78,3.07,3,95,7,0,4
C00266,2025-02-28,West,Electronics,107.78,18.1,4,26,4,0,3
C00568,2025-02-28,North,Fashion,50.59,21.4,2,86,5,0,4
C00131,2025-03-01,East,Beauty,84.99,10.23,4,18,6,0,4
C00524,2025-03-01,South,Sports,92.37,15.52,4,34,4,0,4
C00560,2025-03-01,East,Electronics,136.37,8.08,4,37,2,1,3
C00411,2025-03-01,South,Electronics,215.69,13.7,2,41,5,0,3
C00574,2025-03-01,North,Electronics,170.24,0.73,6,51,5,0,4
C00264,2025-03-01,East,Electronics,136.75,6.47,4,44,4,0,3
C00611,2025-03-02,South,Electronics,172.25,10.01,4,20,3,0,4
C00450,2025-03-02,West,Beauty,64.94,16.09,6,120,3,0,3
C00118,2025-03-02,West,Sports,86.61,4.13,3,72,5,0,5
C00044,2025-03-02,West,Home,179.46,8.38,4,48,7,0,3
C00182,2025-03-02,West,Electronics,156.78,17.89,3,103,6,0,3
C00116,2025-03-03,South,Fashion,75.07,20.5,3,34,6,0,3
C00121,2025-03-03,West,Fashion,64.94,20.29,3,39,7,0,4
C00585,2025-03-03,North,Fashion,67.25,20.14,4,138,9,1,4
C00679,2025-03-04,South,Electronics,241.91,5.1,3,92,5,1,3
C00495,2025-03-04,East,Fashion,70.1,16.04,2,78,5,0,4
C00218,2025-03-04,South,Electronics,200.12,12.4,6,88,9,0,5
C00397,2025-03-05,West,Fashion,45.23,8.96,3,70,8,0,4
C00449,2025-03-05,North,Sports,26.88,17.36,3,80,7,0,5
C00206,2025-03-06,North,Home,49.42,11.45,4,41,5,0,5
C00617,2025-03-06,East,Beauty,65.63,24.59,3,83,2,0,4
C00472,2025-03-06,East,Fashion,24.21,19.6,5,60,6,0,4
C00222,2025-03-06,East,Electronics,226.55,1.91,4,82,6,1,4
C00450,2025-03-06,North,Home,145.99,11.18,6,79,1,0,4
C00165,2025-03-06,West,Home,71.79,5.88,3,33,3,0,4
C00056,2025-03-06,West,Fashion,62.78,10.84,5,81,8,0,3
C00211,2025-03-07,North,Fashion,50.8,13.52,4,72,6,1,3
C00406,2025-03-07,East,Electronics,142.43,10.96,3,28,5,0,4
C00314,2025-03-07,North,Electronics,87.33,8.76,1,167,4,0,4
C00134,2025-03-07,East,Beauty,32.14,4.94,2,15,6,1,4
C00475,2025-03-08,West,Beauty,55.36,13.05,3,154,5,0,3
C00531,2025-03-08,North,Electronics,171.0,12.44,3,11,4,0,5
C00589,2025-03-08,North,Electronics,116.7,3.54,1,18,4,1,3
C00398,2025-03-08,West,Electronics,84.05,11.97,6,80,2,0,4
C00537,2025-03-09,West,Home,45.01,6.81,6,72,5,0,3
C00178,2025-03-09,West,Sports,70.32,9.21,1,93,5,0,3
C00649,2025-03-10,North,Electronics,309.88,11.32,5,124,4,0,4
C00153,2025-03-10,East,Sports,107.2,14.71,3,51,7,0,3
C00065,2025-03-11,North,Home,54.14,7.72,6,54,4,0,4
C00064,2025-03-11,South,Electronics,190.1,1.23,4,71,10,0,3
C00233,2025-03-11,East,Sports,91.64,17.25,4,26,5,0,4
C00492,2025-03-11,North,Home,69.5,21.34,1,40,8,0,4
C00292,2025-03-11,North,Home,150.53,10.76,5,160,6,0,3
C00459,2025-03-11,North,Sports,60.88,10.05,4,131,5,1,2
C00499,2025-03-11,West,Beauty,56.5,24.02,5,60,5,0,3
C00210,2025-03-11,West,Sports,132.35,21.32,3,90,6,0,4
C00566,2025-03-12,North,Fashion,58.49,22.62,6,19,7,0,3
C00676,2025-03-12,East,Fashion,73.49,3.28,4,118,3,0,5
C00333,2025-03-12,East,Electronics,73.66,5.54,3,37,4,0,3
C00384,2025-03-12,West,Electronics,107.59,23.13,2,43,5,0,3
C00381,2025-03-13,North,Electronics,228.2,0.0,2,7,4,0,4
C00142,2025-03-13,North,Beauty,28.62,3.49,5,53,5,0,3
C00309,2025-03-14,North,Electronics,165.23,12.47,4,8,5,0,3
C00464,2025-03-15,West,Electronics,115.57,10.84,4,30,1,1,3
C00395,2025-03-15,South,Electronics,115.22,14.82,3,99,2,1,3
C00455,2025-03-16,West,Fashion,83.52,14.89,3,40,6,0,4
C00347,2025-03-16,North,Electronics,188.34,20.68,6,79,4,1,3
C00528,2025-03-16,East,Home,65.83,7.28,5,31,4,0,4
C00655,2025-03-16,South,Beauty,35.82,13.28,3,129,4,0,4
C00155,2025-03-16,North,Fashion,132.04,13.44,4,48,5,0,4
C00458,2025-03-16,East,Electronics,93.58,17.93,7,86,5,0,3
C00420,2025-03-16,North,Fashion,48.46,9.12,6,59,4,1,4
C00524,2025-03-17,West,Electronics,94.4,21.55,3,65,3,0,3
C00653,2025-03-18,South,Electronics,100.94,14.59,3,75,7,0,4
C00445,2025-03-18,West,Home,111.51,16.88,3,46,7,1,3
C00569,2025-03-18,South,Electronics,101.88,0.0,2,13,4,0,3
C00361,2025-03-19,West,Home,127.1,3.23,4,106,7,0,4
C00694,2025-03-19,South,Home,134.91,19.92,2,88,5,0,4
C00052,2025-03-20,East,Electronics,106.37,19.1,2,121,5,0,4
C00413,2025-03-20,East,Electronics,142.41,15.34,6,67,9,0,2
C00575,2025-03-20,East,Beauty,50.88,6.46,4,46,3,0,4
C00576,2025-03-20,North,Fashion,39.71,7.35,5,95,2,1,3
C00465,2025-03-21,South,Fashion,38.15,21.98,1,76,8,0,4
C00344,2025-03-21,West,Home,89.12,13.38,4,34,4,0,3
C00025,2025-03-22,North,Home,67.22,10.35,6,48,7,0,5
C00617,2025-03-22,East,Beauty,46.84,11.54,3,72,5,0,4
C00334,2025-03-23,East,Home,85.01,10.21,5,76,1,0,3
C00024,2025-03-23,South,Electronics,103.21,11.49,3,42,8,0,3
C00387,2025-03-23,East,Fashion,65.09,8.64,3,104,5,0,3
C00479,2025-03-23,North,Home,51.39,8.76,5,156,2,0,3
C00287,2025-03-23,South,Beauty,104.21,10.5,4,102,5,1,3
C00020,2025-03-23,North,Home,73.93,20.96,4,77,6,0,4
C00005,2025-03-23,West,Sports,96.52,7.56,2,48,14,0,4
C00498,2025-03-24,East,Home,115.21,11.08,3,62,5,1,2
C00429,2025-03-24,South,Electronics,161.44,7.3,3,65,4,0,5
C00469,2025-03-24,East,Fashion,82.5,26.93,6,34,8,0,3
C00258,2025-03-24,East,Fashion,76.61,20.72,2,49,5,0,3
C00368,2025-03-25,North,Fashion,61.02,13.14,5,103,7,1,3
C00178,2025-03-25,East,Electronics,110.15,13.89,4,23,6,0,4
C00141,2025-03-25,South,Electronics,211.68,13.58,5,95,8,1,3
C00640,2025-03-25,West,Electronics,166.5,13.23,3,163,3,0,4
C00403,2025-03-25,East,Fashion,39.35,14.92,3,83,5,0,3
C00274,2025-03-25,South,Beauty,53.44,14.72,3,101,8,0,3
C00011,2025-03-26,East,Fashion,40.94,16.56,4,133,3,0,4
C00531,2025-03-27,North,Sports,66.87,19.26,3,37,9,0,3
C00190,2025-03-27,East,Electronics,127.07,12.98,2,91,9,0,4
C00412,2025-03-27,West,Fashion,89.66,3.49,4,39,7,0,4
C00242,2025-03-27,East,Sports,108.59,5.1,1,51,7,0,4
C00296,2025-03-28,North,Fashion,43.98,0.08,4,50,10,0,4
C00313,2025-03-28,North,Beauty,54.39,3.73,2,23,9,0,5
C00572,2025-03-28,North,Sports,89.79,24.07,5,78,8,1,2
C00100,2025-03-30,East,Home,133.63,6.5,5,14,7,1,3
C00333,2025-03-30,East,Home,63.86,20.77,4,63,5,0,4
C00191,2025-03-31,South,Electronics,162.15,12.44,4,142,2,0,3
C00298,2025-03-31,South,Electronics,92.5,26.93,4,53,5,0,4
C00024,2025-03-31,South,Electronics,105.37,20.55,5,91,7,0,4
C00338,2025-03-31,East,Fashion,56.97,19.52,2,149,7,1,4
C00300,2025-03-31,West,Sports,159.62,13.64,5,103,4,0,4
C00260,2025-03-31,West,Electronics,75.57,12.3,5,36,3,0,3
C00145,2025-04-02,East,Electronics,107.61,23.78,5,96,5,0,4
C00607,2025-04-02,North,Beauty,58.2,9.13,4,34,6,0,4
C00377,2025-04-02,East,Home,63.36,17.44,3,36,4,0,4
C00330,2025-04-02,East,Electronics,100.59,4.39,1,58,5,0,4
C00017,2025-04-03,West,Fashion,106.37,18.05,3,66,7,0,4
C00055,2025-04-03,East,Electronics,204.86,13.11,4,70,1,0,4
C00189,2025-04-03,North,Electronics,180.73,13.3,5,73,5,0,4
C00066,2025-04-03,East,Fashion,64.22,7.06,4,124,4,0,3
C00051,2025-04-03,South,Electronics,158.08,15.5,3,146,4,0,4
C00447,2025-04-03,South,Electronics,144.86,14.34,1,56,8,1,4
C00674,2025-04-03,South,Beauty,48.91,32.47,3,90,5,0,4
C00552,2025-04-04,East,Beauty,23.19,7.97,4,46,4,0,3
